cultivar,orchard_id,location,flag,flag_value,month,mean_PrDCAgtCA,N
Gala,GA_O1,Quincy (Grant County),spring_cold,1,January,0.21660000000000001,2
Gala,GA_O1,Quincy (Grant County),spring_cold,0,February,0.0333,1
Gala,GA_O1,Quincy (Grant County),spring_cold,1,February,0.21789999999999998,2
Gala,GA_O1,Quincy (Grant County),spring_cold,0,March,0.4263,1
Gala,GA_O1,Quincy (Grant County),spring_cold,1,March,0.4316,2
Gala,GA_O1,Quincy (Grant County),spring_cold,0,April,0.4196,1
Gala,GA_O1,Quincy (Grant County),spring_cold,1,April,0.4182,2
Gala,GA_O1,Quincy (Grant County),spring_cold,0,May,0.419,1
Gala,GA_O1,Quincy (Grant County),spring_cold,1,May,0.43325,2
Gala,GA_O1,Quincy (Grant County),spring_cold,0,June,0.4343,1
Gala,GA_O1,Quincy (Grant County),spring_cold,1,June,0.6992,2
Gala,GA_O1,Quincy (Grant County),spring_cold,0,July,0.4265,1
Gala,GA_O1,Quincy (Grant County),spring_cold,1,July,0.69465,2
Gala,GA_O1,Quincy (Grant County),spring_cold,0,August,0.4299,1
Gala,GA_O1,Quincy (Grant County),spring_cold,1,August,0.6991,2
Gala,GA_O1,Quincy (Grant County),spring_warm,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),spring_warm,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),extreme_heat,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),frost,0,September,0.03,1
Gala,GA_O1,Quincy (Grant County),frost,1,September,0.0271,2
Gala,GA_O1,Quincy (Grant County),frost,0,October,0.0253,1
Gala,GA_O1,Quincy (Grant County),frost,1,October,0.0259,2
Gala,GA_O1,Quincy (Grant County),frost,0,November,0.0264,1
Gala,GA_O1,Quincy (Grant County),frost,1,November,0.0266,2
Gala,GA_O1,Quincy (Grant County),frost,0,December,0.0334,1
Gala,GA_O1,Quincy (Grant County),frost,1,December,0.2142,2
Gala,GA_O1,Quincy (Grant County),frost,0,January,0.0346,1
Gala,GA_O1,Quincy (Grant County),frost,1,January,0.21610000000000001,2
Gala,GA_O1,Quincy (Grant County),frost,0,February,0.0349,1
Gala,GA_O1,Quincy (Grant County),frost,1,February,0.2171,2
Gala,GA_O1,Quincy (Grant County),frost,0,March,0.5692,1
Gala,GA_O1,Quincy (Grant County),frost,1,March,0.36014999999999997,2
Gala,GA_O1,Quincy (Grant County),frost,0,April,0.5559,1
Gala,GA_O1,Quincy (Grant County),frost,1,April,0.35005,2
Gala,GA_O1,Quincy (Grant County),frost,0,May,0.5777,1
Gala,GA_O1,Quincy (Grant County),frost,1,May,0.3539,2
Gala,GA_O1,Quincy (Grant County),frost,0,June,0.9142,1
Gala,GA_O1,Quincy (Grant County),frost,1,June,0.45925000000000005,2
Gala,GA_O1,Quincy (Grant County),frost,0,July,0.9106,1
Gala,GA_O1,Quincy (Grant County),frost,1,July,0.4526,2
Gala,GA_O1,Quincy (Grant County),frost,0,August,0.9099,1
Gala,GA_O1,Quincy (Grant County),frost,1,August,0.4591,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_quincy,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_quincy,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_quincy,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_quincy,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_quincy,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_quincy,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,September,0.0258,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,September,0.0292,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,October,0.0276,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,October,0.02475,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,November,0.0268,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,November,0.0264,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,December,0.0313,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,December,0.21525,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,January,0.0336,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,January,0.21660000000000001,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,February,0.0333,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,February,0.21789999999999998,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,March,0.4263,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,March,0.4316,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,April,0.4196,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,April,0.4182,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,May,0.419,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,May,0.43325,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,June,0.4343,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,June,0.6992,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,July,0.4265,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,July,0.69465,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,0,August,0.4299,1
Gala,GA_O1,Quincy (Grant County),pre_harvest_warmer_than_othello,1,August,0.6991,2
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,September,0.0258,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,September,0.0292,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,October,0.0276,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,October,0.02475,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,November,0.0268,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,November,0.0264,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,December,0.0313,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,December,0.21525,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,January,0.0336,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,January,0.21660000000000001,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,February,0.0333,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,February,0.21789999999999998,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,March,0.4263,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,March,0.4316,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,April,0.4196,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,April,0.4182,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,May,0.419,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,May,0.43325,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,June,0.4343,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,June,0.6992,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,July,0.4265,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,July,0.69465,2
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,0,August,0.4299,1
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,1,August,0.6991,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,September,0.0292,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,September,0.0258,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,October,0.02475,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,October,0.0276,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,November,0.0264,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,November,0.0268,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,December,0.21525,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,December,0.0313,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,January,0.21660000000000001,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,January,0.0336,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,February,0.21789999999999998,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,February,0.0333,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,March,0.4316,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,March,0.4263,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,April,0.4182,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,April,0.4196,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,May,0.43325,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,May,0.419,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,June,0.6992,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,June,0.4343,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,July,0.69465,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,July,0.4265,1
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,0,August,0.6991,2
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,1,August,0.4299,1
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,0,August,0.6093666666666667,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,September,0.028066666666666667,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,October,0.0257,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,November,0.026533333333333336,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,December,0.15393333333333334,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,January,0.15560000000000002,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,February,0.15636666666666665,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,March,0.4298333333333333,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,April,0.4186666666666666,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,May,0.42849999999999994,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,June,0.6109,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,July,0.6052666666666666,3
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,1,August,0.6093666666666667,3
